Month,Date,Bank_Balance_Before_Investing,Portfolio_Value_Before_Liquidity,Total_Liquidation_Limit,Total_Liquidated,Investable_Amount_from_Bank_Balance,Investable_Amount_from_Liquidation,Investment,Bank_Balance_After_Investing,Portfolio_Value_After_Investing,Stocks_Affected
Jul 2014,2014-07-31,12000.0,0.0,1000.0,0.0,1000.0,0.0,1000.0,11000.0,1108.96,0
Aug 2014,2014-08-28,11000.0,1085.95,1007.162296,0.0,1000.0,0.0,1000.0,10000.0,2056.78,0
Sep 2014,2014-09-30,10000.0,2250.76,1020.896977,0.0,1000.0,0.0,1000.0,9000.0,3280.21,0
Oct 2014,2014-10-31,9000.0,3386.98,1032.247961,162.07,1000.0,162.07,1162.07,8000.0,4403.37,1
Nov 2014,2014-11-28,8000.0,4654.28,1054.522985,0.0,1000.0,0.0,1000.0,7000.0,5736.22,0
Dec 2014,2014-12-31,7000.0,5814.36,1067.863204,0.0,1000.0,0.0,1000.0,6000.0,6826.25,0
Jan 2015,2015-01-30,6000.0,7028.87,1085.739338,0.0,1000.0,0.0,1000.0,5000.0,8043.07,0
Feb 2015,2015-02-27,5000.0,8205.19,1100.432432,0.0,1000.0,0.0,1000.0,4000.0,9202.53,0
Mar 2015,2015-03-31,4000.0,9370.45,1114.20386,150.65,1000.0,150.65,1150.65,3000.0,10355.71,1
Apr 2015,2015-04-30,3000.0,10727.76,1143.979966,0.0,1000.0,0.0,1000.0,2000.0,11750.21,0
May 2015,2015-05-29,2000.0,12183.21,1181.93443,406.72,1000.0,406.72,1406.72,1000.0,13215.27,3
Jun 2015,2015-06-30,1000.0,13081.79,1173.482841,1173.48,1000.0,1173.48,2173.48,0.0,14034.19,7
Jul 2015,2015-07-31,0.0,15172.99,1264.415594,873.0,0.0,873.0,873.0,0.0,15265.76,4
Aug 2015,2015-08-31,0.0,16380.9,1365.074806,894.29,0.0,894.29,894.29,0.0,16297.07,3
Sep 2015,2015-09-30,0.0,16330.28,1360.856931,868.36,0.0,868.36,868.36,0.0,16363.63,3
Oct 2015,2015-10-30,0.0,16959.47,1413.289411,434.85,0.0,434.85,434.85,0.0,16972.26,1
Nov 2015,2015-11-30,0.0,16742.55,1395.21289,1395.21,0.0,1395.21,1395.21,0.0,16783.24,7
Dec 2015,2015-12-31,0.0,17025.27,1418.772546,231.16,0.0,231.16,231.16,0.0,17037.35,1
Jan 2016,2016-01-29,0.0,15993.56,1332.796949,591.76,0.0,591.76,591.76,0.0,15978.27,3
Feb 2016,2016-02-29,0.0,14635.34,1219.611828,1219.61,0.0,1219.61,1219.61,0.0,14549.75,8
Mar 2016,2016-03-31,0.0,16014.5,1334.541832,571.0,0.0,571.0,571.0,0.0,16060.79,4
Apr 2016,2016-04-29,0.0,16534.73,1377.894386,138.61,0.0,138.61,138.61,0.0,16533.86,1
May 2016,2016-05-31,0.0,16557.41,1379.783959,554.75,0.0,554.75,554.75,0.0,16555.9,2
Jun 2016,2016-06-30,0.0,17093.92,1424.493345,0.0,0.0,0.0,0.0,0.0,17093.92,0
Jul 2016,2016-07-29,0.0,19119.43,1593.28561,97.33,0.0,97.33,97.33,0.0,19129.72,1
Aug 2016,2016-08-31,0.0,24899.72,2074.97681,2074.98,0.0,2074.98,2074.98,0.0,25317.39,7
Sep 2016,2016-09-30,0.0,24731.05,2060.920845,309.05,0.0,309.05,309.05,0.0,24740.82,2
Oct 2016,2016-10-28,0.0,25523.47,2126.955623,2126.96,0.0,2126.96,2126.96,0.0,25627.18,11
Nov 2016,2016-11-30,0.0,24509.63,2042.468846,2042.47,0.0,2042.47,2042.47,0.0,24397.18,3
Dec 2016,2016-12-30,0.0,24782.83,2065.23611,300.44,0.0,300.44,300.44,0.0,24781.71,2
Jan 2017,2017-01-31,0.0,26189.88,2182.489626,442.33,0.0,442.33,442.33,0.0,26232.3,5
Feb 2017,2017-02-28,0.0,28440.0,2370.00006,0.0,0.0,0.0,0.0,0.0,28440.0,0
Mar 2017,2017-03-31,0.0,29747.99,2478.999427,0.0,0.0,0.0,0.0,0.0,29747.99,0
Apr 2017,2017-04-28,0.0,31203.24,2600.270061,0.0,0.0,0.0,0.0,0.0,31203.24,0
May 2017,2017-05-31,0.0,31543.37,2628.614165,2628.61,0.0,2628.61,2628.61,0.0,31825.45,6
Jun 2017,2017-06-30,0.0,34024.97,2835.414424,396.68,0.0,396.68,396.68,0.0,34032.51,1
Jul 2017,2017-07-31,0.0,37926.31,3160.525597,3160.53,0.0,3160.53,3160.53,0.0,38125.15,9
Aug 2017,2017-08-31,0.0,37080.69,3090.057449,3090.06,0.0,3090.06,3090.06,0.0,37041.96,13
Sep 2017,2017-09-29,0.0,38200.87,3183.405879,1849.42,0.0,1849.42,1849.42,0.0,38188.06,7
Oct 2017,2017-10-31,0.0,42209.8,3517.483583,3517.48,0.0,3517.48,3517.48,0.0,42595.42,5
Nov 2017,2017-11-30,0.0,44571.67,3714.305988,3714.31,0.0,3714.31,3714.31,0.0,44663.75,3
Dec 2017,2017-12-29,0.0,46292.57,3857.714448,3857.71,0.0,3857.71,3857.71,0.0,46429.77,5
Jan 2018,2018-01-31,0.0,44303.17,3691.931234,3691.93,0.0,3691.93,3691.93,0.0,44138.85,12
Feb 2018,2018-02-28,0.0,40974.6,3414.549799,3414.55,0.0,3414.55,3414.55,0.0,40759.29,7
Mar 2018,2018-03-28,0.0,39729.34,3310.777928,3310.78,0.0,3310.78,3310.78,0.0,39658.1,11
Apr 2018,2018-04-30,0.0,41983.47,3498.62262,3498.62,0.0,3498.62,3498.62,0.0,42354.93,14
May 2018,2018-05-31,0.0,37553.17,3129.430515,3129.43,0.0,3129.43,3129.43,0.0,37296.08,15
Jun 2018,2018-06-29,0.0,35928.88,2994.073377,2163.53,0.0,2163.53,2163.53,0.0,35900.08,9
Jul 2018,2018-07-31,0.0,37440.34,3120.028398,3120.03,0.0,3120.03,3120.03,0.0,37654.88,9
Aug 2018,2018-08-31,0.0,40545.75,3378.81255,3378.81,0.0,3378.81,3378.81,0.0,40732.18,8
Sep 2018,2018-09-28,0.0,35694.64,2974.553657,2974.55,0.0,2974.55,2974.55,0.0,35557.27,7
Oct 2018,2018-10-31,0.0,36420.19,3035.015786,1714.95,0.0,1714.95,1714.95,0.0,36290.87,5
Nov 2018,2018-11-30,0.0,35416.32,2951.360363,2951.36,0.0,2951.36,2951.36,0.0,35381.08,4
Dec 2018,2018-12-31,0.0,35856.97,2988.080431,2988.08,0.0,2988.08,2988.08,0.0,35801.8,5
Jan 2019,2019-01-31,0.0,35543.28,2961.939653,1097.73,0.0,1097.73,1097.73,0.0,35604.59,3
Feb 2019,2019-02-28,0.0,35881.56,2990.130206,0.0,0.0,0.0,0.0,0.0,35881.56,0
Mar 2019,2019-03-29,0.0,37889.61,3157.467171,1380.94,0.0,1380.94,1380.94,0.0,37858.49,2
Apr 2019,2019-04-30,0.0,38406.06,3200.505289,1891.92,0.0,1891.92,1891.92,0.0,38439.64,3
May 2019,2019-05-31,0.0,37804.88,3150.406515,558.0,0.0,558.0,558.0,0.0,37766.48,2
Jun 2019,2019-06-28,0.0,36485.28,3040.440048,2671.43,0.0,2671.43,2671.43,0.0,36393.74,8
Jul 2019,2019-07-31,0.0,34274.2,2856.183686,1431.73,0.0,1431.73,1431.73,0.0,34228.28,6
Aug 2019,2019-08-30,0.0,35817.87,2984.822375,1287.69,0.0,1287.69,1287.69,0.0,35825.53,2
Sep 2019,2019-09-30,0.0,37486.67,3123.889205,3123.89,0.0,3123.89,3123.89,0.0,37764.39,7
Oct 2019,2019-10-31,0.0,39340.99,3278.415583,810.71,0.0,810.71,810.71,0.0,39366.87,3
Nov 2019,2019-11-29,0.0,40126.03,3343.836023,1805.43,0.0,1805.43,1805.43,0.0,40151.7,4
Dec 2019,2019-12-31,0.0,41050.51,3420.875962,3420.88,0.0,3420.88,3420.88,0.0,41173.43,9
Jan 2020,2020-01-31,0.0,43055.25,3587.937555,3587.94,0.0,3587.94,3587.94,0.0,43250.94,7
Feb 2020,2020-02-28,0.0,39983.66,3331.971537,3331.97,0.0,3331.97,3331.97,0.0,39696.04,9
Mar 2020,2020-03-31,0.0,29268.0,2438.999762,2439.0,0.0,2439.0,2439.0,0.0,28770.78,7
Apr 2020,2020-04-30,0.0,32295.24,2691.270162,2015.9,0.0,2015.9,2015.9,0.0,32733.85,8
May 2020,2020-05-29,0.0,32205.81,2683.817513,2683.82,0.0,2683.82,2683.82,0.0,32268.18,13
Jun 2020,2020-06-30,0.0,34546.55,2878.879289,1676.78,0.0,1676.78,1676.78,0.0,34590.88,3
Jul 2020,2020-07-30,0.0,40387.72,3365.643058,3365.64,0.0,3365.64,3365.64,0.0,40887.24,10
Aug 2020,2020-08-31,0.0,43325.49,3610.45739,2366.99,0.0,2366.99,2366.99,0.0,43417.36,8
Sep 2020,2020-09-30,0.0,43611.55,3634.29603,2555.76,0.0,2555.76,2555.76,0.0,43757.87,7
Oct 2020,2020-10-30,0.0,44121.95,3676.829203,0.0,0.0,0.0,0.0,0.0,44121.95,0
Nov 2020,2020-11-27,0.0,47658.07,3971.506132,492.96,0.0,492.96,492.96,0.0,47713.39,1
Dec 2020,2020-12-31,0.0,50849.92,4237.493349,1058.95,0.0,1058.95,1058.95,0.0,50901.48,1
Jan 2021,2021-01-29,0.0,51158.8,4263.233428,1030.19,0.0,1030.19,1030.19,0.0,51151.99,1
Feb 2021,2021-02-26,0.0,51842.2,4320.183584,929.17,0.0,929.17,929.17,0.0,51843.45,1
Mar 2021,2021-03-31,0.0,53199.84,4433.319986,0.0,0.0,0.0,0.0,0.0,53199.84,0
Apr 2021,2021-04-30,0.0,58075.21,4839.600437,492.14,0.0,492.14,492.14,0.0,58123.05,1
May 2021,2021-05-31,0.0,62882.87,5240.238928,0.0,0.0,0.0,0.0,0.0,62882.87,0
Jun 2021,2021-06-30,0.0,66212.13,5517.677752,645.18,0.0,645.18,645.18,0.0,66381.74,1
Jul 2021,2021-07-30,0.0,82720.92,6893.409976,6698.31,0.0,6698.31,6698.31,0.0,84276.18,6
Aug 2021,2021-08-31,0.0,85513.45,7126.121045,5570.68,0.0,5570.68,5570.68,0.0,85274.11,12
Sep 2021,2021-09-30,0.0,85766.76,7147.229868,1413.65,0.0,1413.65,1413.65,0.0,85826.38,2
Oct 2021,2021-10-29,0.0,86616.86,7218.071936,7218.07,0.0,7218.07,7218.07,0.0,87129.12,6
Nov 2021,2021-11-30,0.0,94573.05,7881.087297,7881.09,0.0,7881.09,7881.09,0.0,96342.93,7
Dec 2021,2021-12-31,0.0,134369.17,11197.430892,5179.11,0.0,5179.11,5179.11,0.0,136517.29,6
Jan 2022,2022-01-31,0.0,118118.86,9843.238087,9843.24,0.0,9843.24,9843.24,0.0,117064.79,9
Feb 2022,2022-02-28,0.0,94015.28,7834.606997,549.85,0.0,549.85,549.85,0.0,93948.83,2
Mar 2022,2022-03-31,0.0,122811.76,10234.313409,5891.73,0.0,5891.73,5891.73,0.0,123845.54,11
Apr 2022,2022-04-29,0.0,121011.77,10084.314176,7077.48,0.0,7077.48,7077.48,0.0,120871.89,10
May 2022,2022-05-31,0.0,104916.55,8743.045878,0.0,0.0,0.0,0.0,0.0,104916.55,0
Jun 2022,2022-06-30,0.0,102035.6,8502.966872,0.0,0.0,0.0,0.0,0.0,102035.6,0
Jul 2022,2022-07-29,0.0,107069.38,8922.448545,8922.45,0.0,8922.45,8922.45,0.0,107074.6,19
Aug 2022,2022-08-30,0.0,104880.87,8740.072738,3459.99,0.0,3459.99,3459.99,0.0,104610.73,3
Sep 2022,2022-09-30,0.0,100146.58,8345.548456,8345.55,0.0,8345.55,8345.55,0.0,100254.1,11
Oct 2022,2022-10-31,0.0,97726.88,8143.906297,2249.76,0.0,2249.76,2249.76,0.0,97585.07,6
Nov 2022,2022-11-30,0.0,100374.31,8364.525423,0.0,0.0,0.0,0.0,0.0,100374.31,0
Dec 2022,2022-12-30,0.0,96545.14,8045.428502,1130.32,0.0,1130.32,1130.32,0.0,96552.4,1
Jan 2023,2023-01-31,0.0,96825.55,8068.795592,5035.81,0.0,5035.81,5035.81,0.0,96484.74,6
Feb 2023,2023-02-28,0.0,90031.78,7502.648615,4643.95,0.0,4643.95,4643.95,0.0,89871.94,4
Mar 2023,2023-03-31,0.0,89590.33,7465.860945,4585.26,0.0,4585.26,4585.26,0.0,89198.82,6
Apr 2023,2023-04-28,0.0,98096.47,8174.706215,6954.79,0.0,6954.79,6954.79,0.0,99213.67,6
May 2023,2023-05-31,0.0,100837.26,8403.104598,8403.1,0.0,8403.1,8403.1,0.0,101504.19,5
Jun 2023,2023-06-30,0.0,109408.23,9117.35226,3418.71,0.0,3418.71,3418.71,0.0,109842.55,3
Jul 2023,2023-07-31,0.0,116580.1,9715.008289,9715.01,0.0,9715.01,9715.01,0.0,117965.39,4
Aug 2023,2023-08-31,0.0,126178.94,10514.911997,10514.91,0.0,10514.91,10514.91,0.0,125662.41,2
Sep 2023,2023-09-29,0.0,129803.51,10816.959002,10816.96,0.0,10816.96,10816.96,0.0,130052.19,16
Oct 2023,2023-10-31,0.0,133998.5,11166.541825,11166.54,0.0,11166.54,11166.54,0.0,134417.29,14
Nov 2023,2023-11-30,0.0,146899.54,12241.628164,12241.63,0.0,12241.63,12241.63,0.0,148098.62,7
Dec 2023,2023-12-29,0.0,162963.08,13580.256738,13580.26,0.0,13580.26,13580.26,0.0,164596.24,8
Jan 2024,2024-01-31,0.0,185120.5,15426.708446,15426.71,0.0,15426.71,15426.71,0.0,186058.75,18
Feb 2024,2024-02-29,0.0,176289.45,14690.787745,11408.69,0.0,11408.69,11408.69,0.0,176223.73,8
Mar 2024,2024-03-28,0.0,161583.57,13465.297242,12058.61,0.0,12058.61,12058.61,0.0,161192.79,8
Apr 2024,2024-04-30,0.0,176218.21,14684.85069,12919.57,0.0,12919.57,12919.57,0.0,177411.85,7
May 2024,2024-05-31,0.0,171534.96,14294.580201,12751.6,0.0,12751.6,12751.6,0.0,172272.58,4
Jun 2024,2024-06-28,0.0,196232.43,16352.70209,11860.04,0.0,11860.04,11860.04,0.0,197677.13,8
Jul 2024,2024-07-31,0.0,213132.75,17761.062165,17761.06,0.0,17761.06,17761.06,0.0,213430.36,22
Aug 2024,2024-08-30,0.0,219989.48,18332.456496,18332.46,0.0,18332.46,18332.46,0.0,221948.58,6
Sep 2024,2024-09-30,0.0,233862.15,19488.5126,19488.51,0.0,19488.51,19488.51,0.0,232422.5,5
Oct 2024,2024-10-31,0.0,220902.44,18408.536968,15583.45,0.0,15583.45,15583.45,0.0,219482.03,6
Nov 2024,2024-11-29,0.0,240669.3,20055.774833,9102.07,0.0,9102.07,9102.07,0.0,240381.39,3
Dec 2024,2024-12-31,0.0,210291.34,17524.27827,17524.28,0.0,17524.28,17524.28,0.0,209554.31,3
Jan 2025,2025-01-31,0.0,178400.3,14866.691584,13464.93,0.0,13464.93,13464.93,0.0,176643.18,7
Feb 2025,2025-02-28,0.0,151366.26,12613.854749,12613.85,0.0,12613.85,12613.85,0.0,150758.61,6
Mar 2025,2025-03-31,0.0,163333.43,13611.119095,13611.12,0.0,13611.12,13611.12,0.0,165677.93,8
Apr 2025,2025-04-30,0.0,176481.09,14706.757478,14706.76,0.0,14706.76,14706.76,0.0,177071.08,8
May 2025,2025-05-30,0.0,199510.95,16625.912535,16625.91,0.0,16625.91,16625.91,0.0,199911.66,8
Jun 2025,2025-06-30,0.0,204675.27,17056.272904,17056.27,0.0,17056.27,17056.27,0.0,204835.37,8
Jul 2025,2025-07-31,0.0,197976.89,16498.074099,16498.07,0.0,16498.07,16498.07,0.0,198752.75,7
Aug 2025,2025-08-29,0.0,191787.78,15982.315413,15982.32,0.0,15982.32,15982.32,0.0,190896.22,5
Sep 2025,2025-09-30,0.0,201870.7,16822.558697,12133.81,0.0,12133.81,12133.81,0.0,202347.58,9
